id,existing year,gps_height,installer,longitude,latitude,num_private,basin,region,population,public_meeting,scheme_management,permit,extraction_type_class,management_group,payment_type,water_quality,quantity,source_class,waterpoint_type_group
72429,21.0,648,government,37.72676301,-9.71316061,0,Ruvuma / Southern Coast,Lindi,250,unknown,VWC,True,other,user-group,unknown,soft,dry,groundwater,other
60034,3.0,1273,dwe,38.46867617,-4.9360498,0,Pangani,Tanga,1,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
36173,12.0,1153,other,37.04144447,-3.26291306,0,Pangani,Kilimanjaro,1,True,Water Board,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
66575,2.0,304,other,36.67141882,-8.38297841,0,Rufiji,Morogoro,600,True,unknown,True,gravity,user-group,per bucket,soft,enough,surface,communal standpipe
33778,3.0,1365,community,35.69960704,-2.15390103,0,Internal,Arusha,153,True,VWC,True,gravity,user-group,never pay,salty,insufficient,groundwater,communal standpipe
52807,35.0,703,dwe,38.51093124,-4.9809823,2,Pangani,Tanga,1,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
37283,26.0,1838,dwe,38.23813485,-4.528445,0,Pangani,Tanga,1,True,VWC,True,other,user-group,never pay,soft,enough,groundwater,hand pump
53688,14.0,407,other,37.11318511,-6.98227039,0,Wami / Ruvu,Morogoro,250,True,VWC,True,handpump,user-group,monthly,soft,enough,groundwater,hand pump
54777,8.0,1543,community,34.79083564,-4.84646651,0,Internal,Singida,43,True,VWC,True,wind-powered,user-group,per bucket,soft,dry,groundwater,communal standpipe
10363,unknown,0,individual,33.24197817,-8.83438473,0,Lake Rukwa,Mbeya,0,True,VWC,True,gravity,user-group,on failure,soft,dry,surface,communal standpipe
42685,unknown,0,dwe,33.45210032,-3.58087305,0,Internal,Shinyanga,0,False,WUG,False,handpump,user-group,never pay,salty,enough,groundwater,hand pump
29334,unknown,0,other,30.56395259,-2.51827867,0,Lake Victoria,Kagera,0,True,VWC,False,gravity,user-group,never pay,soft,enough,groundwater,other
17320,unknown,0,danida,33.31183344,-8.98686233,0,Lake Rukwa,Mbeya,0,True,VWC,True,gravity,user-group,on failure,soft,insufficient,surface,communal standpipe
7060,16.0,1142,dwe,33.42757648,-2.14575098,0,Lake Victoria,Mara,250,False,WUG,False,other,user-group,per bucket,unknown,unknown,groundwater,other
3905,40.0,1295,government,33.82203168,-1.96057215,0,Lake Victoria,Mara,250,True,WUA,True,gravity,user-group,unknown,soft,dry,surface,communal standpipe
14607,21.0,1074,community,34.142686,-8.84249025,0,Rufiji,Iringa,0,True,WUA,True,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
59091,39.0,1019,dwe,35.35457099,-9.88378241,0,Lake Nyasa,Ruvuma,0,True,VWC,True,gravity,user-group,annually,soft,enough,surface,communal standpipe
44927,39.0,1309,other,34.28555913,-1.69213129,0,Lake Victoria,Mara,1,unknown,unknown,True,motorpump,unknown,unknown,unknown,unknown,groundwater,communal standpipe
59415,unknown,0,other,34.11123278,-3.29342336,0,Internal,Shinyanga,0,True,WUG,True,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump
59722,18.0,1277,hesawa,34.32427592,-2.01662277,0,Lake Victoria,Mara,400,False,unknown,unknown,handpump,unknown,on failure,soft,enough,groundwater,hand pump
49411,unknown,0,government,0.0,-2e-08,0,Lake Victoria,Mwanza,0,True,VWC,True,motorpump,user-group,never pay,soft,enough,surface,communal standpipe
40903,unknown,0,community,32.28313949,-2.52616815,0,Lake Victoria,Mwanza,0,True,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
64786,unknown,0,government,33.14355916,-3.87991202,0,Internal,Shinyanga,0,True,VWC,True,other,user-group,never pay,soft,enough,surface,communal standpipe
36207,12.0,615,dwe,36.43021623,-11.40237948,0,Ruvuma / Southern Coast,Ruvuma,420,True,WUG,False,handpump,user-group,annually,soft,insufficient,groundwater,hand pump
61178,unknown,0,other,0.0,-2e-08,0,Lake Victoria,Shinyanga,0,True,WUG,False,handpump,user-group,other,soft,enough,groundwater,hand pump
55377,2.0,1599,other,34.90260751,-8.88853459,0,Rufiji,Iringa,150,True,VWC,False,handpump,user-group,on failure,soft,enough,groundwater,hand pump
34300,16.0,1250,other,34.41499266,-1.57708025,0,Lake Victoria,Mara,10,unknown,Other,unknown,gravity,other,other,soft,seasonal,surface,communal standpipe
29483,13.0,54,unknown,39.12198414,-6.90943867,0,Wami / Ruvu,Dar es Salaam,100,unknown,WUG,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
58576,3.0,89,dwe,38.6598298,-5.80464799,0,Pangani,Tanga,250,False,VWC,False,submersible,user-group,per bucket,salty,insufficient,groundwater,communal standpipe
37659,unknown,0,dwe,36.16452655,-5.40458486,0,Wami / Ruvu,Dodoma,0,True,VWC,False,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
63873,3.0,801,ces,37.27782032,-3.43731779,0,Pangani,Kilimanjaro,320,True,Water Board,True,gravity,user-group,other,soft,enough,groundwater,communal standpipe
55723,1.0,1622,other,35.22723239,-9.26418809,0,Rufiji,Iringa,80,True,VWC,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
9950,11.0,1436,dwe,36.65118415,-3.34729825,0,Pangani,Arusha,150,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
49680,0.0,341,other,37.77016602,-6.05201076,0,Wami / Ruvu,Morogoro,1,True,VWC,True,rope pump,user-group,never pay,soft,enough,groundwater,hand pump
30329,7.0,1172,other,35.67422038,-10.67302176,0,Ruvuma / Southern Coast,Ruvuma,0,False,Other,True,gravity,other,per bucket,soft,dry,surface,communal standpipe
64912,2.0,183,other,38.34185575,-6.63613459,0,Wami / Ruvu,Pwani,40,False,WUA,True,submersible,commercial,per bucket,soft,enough,surface,communal standpipe
21165,10.0,28,other,39.20325832,-7.23196357,0,Rufiji,Pwani,250,True,VWC,False,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
42112,11.0,2080,community,34.22176705,-9.35045244,0,Lake Nyasa,Iringa,0,True,VWC,False,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
25108,14.0,1272,ces,37.21280272,-3.24484616,0,Pangani,Kilimanjaro,50,True,Water Board,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
55021,31.0,504,other,38.25585759,-5.4358912,2,Pangani,Tanga,50,True,VWC,True,submersible,user-group,per bucket,soft,enough,surface,communal standpipe
14319,3.0,1621,other,34.45631063,-1.251311,0,Lake Victoria,Mara,1900,True,unknown,True,handpump,user-group,unknown,soft,enough,groundwater,hand pump
23587,6.0,1564,dwe,29.75037328,-4.57575369,0,Lake Tanganyika,Kigoma,250,True,VWC,True,gravity,user-group,unknown,soft,enough,groundwater,improved spring
27217,36.0,0,government,37.70806377,-5.47471579,0,Pangani,Tanga,1,True,VWC,False,submersible,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
62333,17.0,1728,other,29.77478503,-4.44035571,0,Lake Tanganyika,Kigoma,490,True,Water authority,False,other,user-group,never pay,soft,enough,groundwater,improved spring
3284,13.0,7,unknown,39.18288292,-6.91296091,0,Wami / Ruvu,Dar es Salaam,100,unknown,WUG,False,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
38299,34.0,906,dwe,29.82149172,-4.88074094,0,Lake Tanganyika,Kigoma,145,True,WUG,True,gravity,user-group,annually,soft,enough,surface,communal standpipe
35668,26.0,1272,dwe,33.83316857,-1.97351631,0,Lake Victoria,Mara,250,True,WUG,False,other,user-group,unknown,salty,enough,groundwater,other
10228,16.0,1469,other,35.29946470000001,-9.75992454,0,Lake Nyasa,Ruvuma,0,True,VWC,True,submersible,user-group,annually,soft,enough,surface,communal standpipe
67801,unknown,0,community,36.00283771,-6.2165405,0,Wami / Ruvu,Dodoma,0,True,VWC,False,motorpump,user-group,per bucket,soft,dry,groundwater,communal standpipe
63324,unknown,1651,dwe,34.93166307,-8.62537258,0,Rufiji,Iringa,0,True,VWC,True,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
33451,9.0,326,government,38.79030128,-7.20666337,0,Wami / Ruvu,Pwani,600,True,VWC,False,handpump,user-group,per bucket,soft,seasonal,groundwater,hand pump
46306,unknown,0,other,32.68143513,-3.88468967,0,Lake Victoria,Shinyanga,0,True,unknown,True,other,commercial,unknown,soft,insufficient,groundwater,other
37149,2.0,2088,other,34.73882098,-9.57612285,0,Lake Nyasa,Iringa,20,False,VWC,False,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
29770,unknown,0,dwe,32.52744637,-3.99170492,0,Lake Tanganyika,Shinyanga,0,True,unknown,True,other,user-group,unknown,milky,dry,groundwater,other
14731,22.0,2170,community,34.00251675,-9.26707064,0,Lake Nyasa,Iringa,0,True,WUA,False,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
7963,31.0,730,rwe,37.44097169,-7.02860459,0,Wami / Ruvu,Morogoro,100,True,VWC,True,handpump,user-group,monthly,soft,enough,groundwater,hand pump
55945,13.0,-25,unknown,39.39353186,-6.85575538,0,Wami / Ruvu,Dar es Salaam,20,True,SWC,False,motorpump,other,never pay,salty,dry,groundwater,communal standpipe
7645,unknown,0,other,30.57508362,-2.50722536,0,Lake Victoria,Kagera,0,True,VWC,False,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
7244,17.0,1414,hesawa,34.4284971,-1.80542511,0,Lake Victoria,Mara,100,True,WUG,unknown,rope pump,user-group,never pay,soft,enough,groundwater,hand pump
40114,19.0,866,danida,35.36573684,-7.64083787,0,Rufiji,Iringa,1,True,VWC,True,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
37615,2.0,693,government,37.50451373,-3.54677952,0,Pangani,Kilimanjaro,100,True,WUA,True,submersible,user-group,monthly,fluoride,insufficient,groundwater,communal standpipe
54151,20.0,725,dwe,30.96671313,-8.12705947,0,Lake Tanganyika,Rukwa,1,False,VWC,False,other,user-group,never pay,coloured,enough,groundwater,other
64712,unknown,0,government,33.77047843,-9.57428548,0,Lake Nyasa,Mbeya,0,True,Water authority,True,gravity,commercial,monthly,soft,insufficient,groundwater,communal standpipe
40499,unknown,0,other,33.95918406,-9.4152467,0,Lake Nyasa,Mbeya,0,True,VWC,True,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
71171,39.0,1305,government,34.28529842,-1.69264219,0,Lake Victoria,Mara,200,unknown,WUG,True,motorpump,user-group,never pay,salty,insufficient,groundwater,communal standpipe
20712,8.0,1578,other,35.51149054,-4.42158895,0,Internal,Manyara,215,True,VWC,True,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
20187,29.0,1297,other,30.15393442,-4.47825199,0,Lake Tanganyika,Kigoma,360,True,Water authority,True,gravity,user-group,monthly,soft,enough,surface,communal standpipe
12383,26.0,842,kkkt,37.18761229,-3.47417697,0,Pangani,Manyara,200,True,VWC,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
33364,6.0,1657,community,34.75373461,-1.83059726,0,Lake Victoria,Mara,561,True,Water Board,unknown,other,user-group,unknown,soft,seasonal,surface,communal standpipe
9646,unknown,0,dwe,33.65065038,-3.01929878,0,Lake Victoria,Shinyanga,0,True,WUG,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
12201,37.0,1263,rwe,32.91922781,-2.00640972,0,Lake Victoria,Mwanza,450,True,VWC,True,other,user-group,never pay,soft,insufficient,surface,communal standpipe
1782,22.0,1339,dwe,33.98650933,-1.94248925,0,Lake Victoria,Mara,250,True,WUG,False,other,user-group,unknown,salty,enough,groundwater,other
42747,1.0,896,other,36.0023383,-10.71778179,0,Ruvuma / Southern Coast,Ruvuma,180,True,VWC,False,gravity,user-group,on failure,soft,seasonal,surface,communal standpipe
12125,1.0,1600,other,35.22187639,-9.25601356,0,Rufiji,Iringa,56,True,VWC,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
53260,20.0,1869,community,34.37525054,-9.58279823,0,Lake Nyasa,Iringa,0,True,VWC,False,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
55023,18.0,1130,rwe,36.89365874,-3.39220486,0,Pangani,Arusha,130,True,VWC,True,gravity,user-group,unknown,soft,seasonal,surface,communal standpipe
7865,31.0,1343,rwe,36.77555183,-3.36715063,0,Pangani,Arusha,98,True,VWC,True,gravity,user-group,unknown,soft,insufficient,groundwater,communal standpipe
66269,unknown,0,government,33.95474102,-9.50026043,0,Lake Nyasa,Mbeya,0,True,VWC,True,gravity,user-group,monthly,soft,dry,groundwater,communal standpipe
45049,unknown,0,dwe,35.85506461,-4.64259134,0,Internal,Dodoma,0,True,VWC,False,motorpump,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
4988,2.0,39,individual,39.29149262,-7.03246218,0,Wami / Ruvu,Pwani,1041,True,Private operator,False,submersible,commercial,per bucket,soft,enough,groundwater,communal standpipe
17387,16.0,223,government,38.98199031,-7.01035413,0,Wami / Ruvu,Pwani,1,True,VWC,True,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
41771,19.0,445,danida,37.3846126,-11.31187398,0,Ruvuma / Southern Coast,Ruvuma,1,True,VWC,False,handpump,user-group,annually,soft,enough,groundwater,hand pump
44806,unknown,0,other,30.49800316,-2.89938807,0,Lake Victoria,Kagera,0,True,VWC,False,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
9157,45.0,967,community,36.9681454,-3.43244332,0,Pangani,Arusha,120,True,Water Board,True,gravity,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
70881,9.0,1655,other,35.49485654,-4.42137851,0,Internal,Manyara,201,True,VWC,True,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
59951,3.0,454,other,37.09300367,-6.82265892,0,Wami / Ruvu,Morogoro,80,True,VWC,True,handpump,user-group,monthly,soft,enough,groundwater,hand pump
47581,27.0,1864,other,31.66878827,-8.08362131,0,Lake Rukwa,Rukwa,0,True,VWC,True,gravity,user-group,never pay,soft,dry,surface,communal standpipe
14986,1.0,1757,dwe,35.46716559,-8.0501433,0,Rufiji,Iringa,1,True,VWC,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
71499,unknown,0,community,36.65054715,-6.25405282,0,Wami / Ruvu,Dodoma,0,True,VWC,False,motorpump,user-group,per bucket,salty,dry,groundwater,communal standpipe
32928,14.0,855,danida,36.03636244,-10.56526167,0,Rufiji,Ruvuma,230,True,WUG,False,other,user-group,on failure,soft,insufficient,groundwater,other
11934,5.0,1475,community,37.60412098,-3.19587488,0,Pangani,Kilimanjaro,1,True,Company,True,gravity,commercial,monthly,soft,enough,groundwater,communal standpipe
54065,15.0,2290,other,34.37724291,-9.27159062,0,Lake Nyasa,Iringa,50,True,VWC,True,gravity,user-group,on failure,soft,enough,groundwater,communal standpipe
25479,2.0,2268,other,34.60940553,-9.55929165,0,Lake Nyasa,Iringa,20,False,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
38302,unknown,0,government,33.44610457,-7.51463288,0,Lake Rukwa,Mbeya,0,True,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
32973,6.0,236,dwe,36.94828472,-7.82095519,0,Rufiji,Morogoro,200,True,unknown,True,other,user-group,never pay,soft,seasonal,groundwater,hand pump
52140,unknown,0,dwe,30.93419182,-1.41529777,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
51060,5.0,1063,dwe,37.48366815,-3.35650022,0,Pangani,Kilimanjaro,25,True,Water Board,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
33106,17.0,1246,other,30.13696791,-4.54076372,0,Lake Tanganyika,Kigoma,320,True,Water authority,True,gravity,user-group,monthly,soft,insufficient,surface,communal standpipe
55127,unknown,0,other,33.22050858,-3.84198293,0,Internal,Shinyanga,0,True,WUG,False,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
8640,33.0,1641,dwe,34.60187464,-9.0956068,0,Rufiji,Iringa,15,True,WUA,True,gravity,user-group,monthly,soft,seasonal,surface,communal standpipe
43117,unknown,0,dwe,33.48150339,-3.70302642,0,Internal,Shinyanga,0,True,WUG,False,handpump,user-group,unknown,salty,insufficient,groundwater,hand pump
9966,5.0,1597,dwe,37.44779205,-3.29862261,0,Pangani,Kilimanjaro,30,True,Water Board,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
11183,unknown,0,other,36.083819,-6.37283468,0,Wami / Ruvu,Dodoma,0,True,VWC,True,other,user-group,unknown,unknown,dry,groundwater,other
72250,13.0,590,other,37.31872811,-11.10309981,0,Ruvuma / Southern Coast,Ruvuma,1,True,VWC,False,handpump,user-group,on failure,soft,enough,groundwater,hand pump
50586,25.0,1307,dwe,31.21368029,-8.42759027,0,Lake Tanganyika,Rukwa,400,True,VWC,True,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
48093,17.0,1588,hesawa,34.66231399,-1.81603758,0,Lake Victoria,Mara,200,False,WUG,unknown,handpump,user-group,on failure,salty,enough,groundwater,hand pump
37435,unknown,0,other,32.69677821,-4.97249739,0,Lake Tanganyika,Tabora,0,True,VWC,True,other,user-group,per bucket,soft,enough,surface,communal standpipe
9379,4.0,361,other,37.63682888,-6.11510509,0,Wami / Ruvu,Morogoro,90,True,VWC,True,submersible,user-group,never pay,soft,enough,groundwater,communal standpipe
65657,43.0,1397,other,34.91761368,-5.23572449,0,Internal,Singida,1,unknown,VWC,unknown,motorpump,user-group,unknown,unknown,dry,groundwater,communal standpipe
34535,6.0,231,other,38.3294939,-6.45215294,0,Wami / Ruvu,Pwani,30,False,WUA,True,submersible,commercial,per bucket,soft,enough,surface,communal standpipe
26262,11.0,2210,kkkt,36.25513426,-2.90794521,0,Internal,Arusha,350,True,VWC,unknown,gravity,user-group,on failure,soft,insufficient,surface,cattle trough
14458,unknown,0,other,33.80125196,-9.28385369,0,Lake Nyasa,Mbeya,0,True,VWC,unknown,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
33972,31.0,420,other,39.43411051,-10.81416523,0,Ruvuma / Southern Coast,Mtwara,1,True,Water Board,True,submersible,user-group,never pay,soft,seasonal,groundwater,communal standpipe
40238,unknown,0,community,35.63211836,-6.00018795,0,Internal,Dodoma,0,True,VWC,False,motorpump,commercial,per bucket,soft,dry,groundwater,communal standpipe
70610,unknown,0,other,33.21313526,-6.8412009000000005,0,Lake Rukwa,Tabora,0,True,VWC,True,handpump,user-group,never pay,salty,enough,groundwater,hand pump
47960,13.0,67,other,39.09057676,-6.98052531,0,Wami / Ruvu,Dar es Salaam,450,unknown,WUG,unknown,submersible,user-group,never pay,salty abandoned,enough,groundwater,communal standpipe
71481,unknown,0,other,31.8511664,-1.04618945,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,improved spring
