id,amount_tsh,days_since_recorded,funder,gps_height,installer,basin,region,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,water_quality,quantity,source_class,waterpoint_type_group
16304,20.0,1006,other,-2,other,Rufiji,Pwani,1,True,vwc,True,00s,submersible,user-group,per bucket,salty,enough,groundwater,communal standpipe
18548,0.0,994,other,1341,other,Lake Nyasa,Iringa,50,True,vwc,False,00s,gravity,user-group,on failure,soft,enough,surface,communal standpipe
33577,30.0,851,government,39,dwe,Pangani,Tanga,40,True,vwc,True,00s,gravity,user-group,per bucket,soft,enough,surface,communal standpipe
21813,0.0,983,danida,0,danida,Lake Rukwa,Mbeya,0,True,vwc,True,unknown,gravity,user-group,monthly,soft,enough,surface,communal standpipe
23524,0.0,302,other,2566,other,Internal,Arusha,146,True,other,False,10s,gravity,parastatal,never pay,soft,seasonal,surface,communal standpipe
9174,50.0,287,other,1468,other,Internal,Manyara,100,True,vwc,True,00s,submersible,user-group,per bucket,soft,insufficient,surface,communal standpipe
31827,0.0,309,other,1601,other,Internal,Singida,217,True,vwc,True,90s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
647,0.0,963,other,0,dwe,Internal,Dodoma,0,True,vwc,False,unknown,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
70475,0.0,966,other,0,other,Wami / Ruvu,Dodoma,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,seasonal,surface,other
14957,0.0,316,other,1598,dwe,Lake Tanganyika,Kigoma,135,False,vwc,True,00s,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
65749,0.0,980,government,0,government,Lake Rukwa,Mbeya,0,True,vwc,True,unknown,gravity,user-group,annually,soft,enough,surface,communal standpipe
47711,0.0,996,other,-18,dwe,Pangani,Tanga,600,True,vwc,False,10s,other,user-group,never pay,salty,insufficient,groundwater,other
23988,1200.0,983,danida,1346,dwe,Rufiji,Iringa,0,True,wua,True,unknown,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
9321,0.0,998,other,284,dwe,Rufiji,Morogoro,500,True,other,True,90s,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
67072,0.0,964,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,unknown,unknown,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
40945,0.0,998,danida,723,other,Rufiji,Iringa,1,True,vwc,True,80s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
63507,100.0,261,other,63,other,Wami / Ruvu,Dar es Salaam,100,unknown,other,False,10s,submersible,parastatal,per bucket,soft,enough,groundwater,communal standpipe
28438,0.0,1018,other,5,other,Rufiji,Pwani,1,True,vwc,True,70s,motorpump,user-group,never pay,soft,enough,surface,communal standpipe
37265,600.0,310,other,803,dwe,Lake Tanganyika,Kigoma,144,True,wug,True,00s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
65696,500.0,319,other,1286,other,Lake Tanganyika,Rukwa,15,True,vwc,True,80s,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
3861,0.0,857,other,0,other,Lake Victoria,Shinyanga,0,True,wug,False,unknown,handpump,user-group,on failure,soft,enough,groundwater,hand pump
68208,0.0,997,government,0,other,Wami / Ruvu,Dodoma,0,True,vwc,False,unknown,motorpump,user-group,never pay,salty,dry,groundwater,communal standpipe
46929,0.0,294,other,0,dwe,Lake Victoria,Shinyanga,0,True,wug,False,unknown,handpump,user-group,never pay,soft,seasonal,groundwater,hand pump
64228,0.0,62,danida,499,danida,Lake Nyasa,Ruvuma,36,unknown,vwc,True,90s,gravity,user-group,unknown,soft,dry,groundwater,communal standpipe
37816,0.0,321,hesawa,1311,other,Lake Victoria,Mara,260,False,other,unknown,90s,handpump,other,never pay,soft,insufficient,groundwater,hand pump
31809,0.0,314,other,1731,other,Internal,Manyara,259,True,vwc,True,90s,other,user-group,never pay,soft,seasonal,groundwater,other
18040,0.0,1003,danida,1384,other,Rufiji,Iringa,1,True,vwc,True,80s,gravity,user-group,never pay,soft,enough,surface,communal standpipe
8950,0.0,998,other,744,other,Rufiji,Iringa,1,True,vwc,True,10s,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
56229,50.0,997,other,175,other,Wami / Ruvu,Pwani,30,False,wua,True,10s,submersible,commercial,per bucket,soft,enough,surface,communal standpipe
11859,0.0,981,government,0,other,Rufiji,Dodoma,0,True,vwc,True,unknown,motorpump,user-group,unknown,soft,dry,groundwater,communal standpipe
31759,0.0,990,other,0,other,Wami / Ruvu,Dodoma,0,True,vwc,True,unknown,motorpump,user-group,unknown,soft,dry,groundwater,communal standpipe
37125,500.0,251,other,667,other,Pangani,Kilimanjaro,90,True,water_authority,True,00s,gravity,user-group,monthly,soft,insufficient,groundwater,communal standpipe
21961,50.0,996,other,177,other,Wami / Ruvu,Pwani,12,False,wua,True,00s,submersible,commercial,per bucket,soft,enough,surface,communal standpipe
56601,0.0,309,other,0,dwe,Lake Victoria,Shinyanga,0,unknown,wug,False,unknown,other,user-group,unknown,soft,enough,groundwater,other
61269,500.0,261,government,1329,government,Lake Nyasa,Ruvuma,156,True,vwc,True,00s,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
33277,0.0,1004,government,393,dwe,Pangani,Tanga,1,True,vwc,True,70s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
51021,0.0,403,hesawa,0,dwe,Lake Victoria,Mwanza,0,True,vwc,True,unknown,other,user-group,never pay,soft,enough,groundwater,other
54626,10.0,311,other,539,other,Ruvuma / Southern Coast,Mtwara,300,True,vwc,False,90s,gravity,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
19903,0.0,319,other,327,other,Ruvuma / Southern Coast,Lindi,350,False,vwc,True,70s,motorpump,user-group,unknown,salty,dry,groundwater,communal standpipe
36017,0.0,993,other,1875,other,Pangani,Tanga,1,True,vwc,True,90s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
26830,0.0,871,danida,0,other,Lake Nyasa,Mbeya,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
57331,0.0,859,danida,0,other,Lake Nyasa,Mbeya,0,True,vwc,True,unknown,gravity,user-group,monthly,soft,dry,groundwater,communal standpipe
34553,0.0,850,other,774,other,Wami / Ruvu,Morogoro,50,True,vwc,True,80s,gravity,user-group,never pay,soft,enough,surface,communal standpipe
59843,500.0,997,other,377,dwe,Wami / Ruvu,Morogoro,1,True,vwc,True,90s,other,user-group,monthly,soft,insufficient,groundwater,other
57575,0.0,243,other,991,rwe,Pangani,Kilimanjaro,1,False,vwc,True,80s,gravity,user-group,never pay,soft,insufficient,groundwater,other
11335,0.0,870,other,1643,dwe,Lake Rukwa,Rukwa,1,True,vwc,False,80s,other,user-group,unknown,unknown,enough,groundwater,other
13145,0.0,314,other,451,other,Ruvuma / Southern Coast,Mtwara,1,unknown,vwc,True,80s,motorpump,user-group,unknown,salty,dry,groundwater,communal standpipe
42121,0.0,297,rwssp,0,dwe,Lake Victoria,Shinyanga,0,True,other,True,unknown,other,user-group,unknown,milky,insufficient,groundwater,other
16940,500.0,852,other,1558,dwe,Rufiji,Iringa,50,True,wua,True,70s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
37477,0.0,61,other,1445,dwe,Pangani,Arusha,150,True,other,True,90s,gravity,parastatal,unknown,soft,enough,groundwater,communal standpipe
22727,0.0,412,government,0,government,Internal,Shinyanga,0,True,other,True,unknown,other,parastatal,never pay,soft,insufficient,surface,communal standpipe
63598,500.0,61,danida,468,danida,Lake Nyasa,Ruvuma,60,True,vwc,True,90s,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
44353,0.0,320,other,404,other,Ruvuma / Southern Coast,Lindi,260,True,vwc,False,80s,other,user-group,never pay,salty,seasonal,groundwater,other
53658,0.0,301,other,1862,other,Internal,Manyara,498,True,other,True,00s,other,parastatal,never pay,soft,seasonal,surface,communal standpipe
19737,0.0,1002,other,0,dwe,Pangani,Tanga,360,True,vwc,True,80s,handpump,user-group,never pay,soft,dry,groundwater,hand pump
19990,0.0,858,other,0,dwe,Lake Victoria,Kagera,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,insufficient,groundwater,improved spring
5237,0.0,986,other,0,other,Pangani,Tanga,1,True,vwc,False,00s,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
62222,0.0,320,other,-40,other,Ruvuma / Southern Coast,Lindi,340,True,other,True,00s,handpump,unknown,never pay,soft,insufficient,groundwater,hand pump
12902,4000.0,153,government,505,government,Pangani,Kilimanjaro,243,True,water_authority,True,60s,gravity,user-group,annually,soft,enough,surface,communal standpipe
44967,0.0,980,government,269,rwe,Rufiji,Morogoro,100,True,vwc,True,80s,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
7937,0.0,1019,government,1763,other,Rufiji,Iringa,300,True,vwc,True,80s,gravity,user-group,never pay,soft,dry,surface,communal standpipe
32948,0.0,875,hesawa,0,other,Lake Victoria,Kagera,0,True,vwc,True,unknown,gravity,user-group,monthly,soft,enough,surface,communal standpipe
55259,0.0,390,other,0,dwe,Lake Victoria,Shinyanga,0,True,wug,False,unknown,handpump,user-group,other,soft,dry,groundwater,hand pump
43985,50.0,318,other,334,dwe,Ruvuma / Southern Coast,Mtwara,632,True,water_board,True,10s,submersible,user-group,per bucket,soft,seasonal,groundwater,communal standpipe
46924,50.0,257,other,27,other,Wami / Ruvu,Dar es Salaam,20,unknown,other,False,10s,submersible,commercial,per bucket,soft,enough,groundwater,communal standpipe
15678,0.0,998,world_bank,0,other,Wami / Ruvu,Dodoma,0,True,vwc,True,unknown,submersible,user-group,per bucket,salty,enough,groundwater,communal standpipe
69815,0.0,992,other,1758,other,Pangani,Tanga,1,True,vwc,True,80s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
25269,0.0,870,other,0,dwe,Lake Victoria,Kagera,0,True,other,True,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
25972,0.0,275,other,0,dwe,Lake Victoria,Shinyanga,0,True,other,False,unknown,other,unknown,never pay,unknown,dry,groundwater,other
48697,0.0,1019,other,71,other,Wami / Ruvu,Pwani,4782,False,other,False,10s,submersible,commercial,never pay,salty,enough,groundwater,communal standpipe
10525,0.0,866,other,0,other,Lake Nyasa,Mbeya,0,True,water_authority,True,unknown,gravity,commercial,monthly,soft,enough,groundwater,communal standpipe
59333,0.0,407,other,0,other,Lake Tanganyika,Tabora,0,True,vwc,True,unknown,motorpump,user-group,never pay,soft,enough,groundwater,communal standpipe
55988,0.0,258,other,1435,other,Internal,Arusha,1,False,other,unknown,00s,other,parastatal,never pay,soft,seasonal,surface,communal standpipe
3949,0.0,1015,other,111,other,Rufiji,Pwani,1,True,vwc,True,00s,other,user-group,never pay,soft,seasonal,groundwater,other
61964,0.0,868,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,unknown,unknown,gravity,user-group,never pay,soft,enough,surface,communal standpipe
155,0.0,1009,world_bank,427,other,Wami / Ruvu,Morogoro,1,True,vwc,True,00s,gravity,user-group,never pay,soft,enough,surface,communal standpipe
35257,0.0,866,other,0,other,Lake Nyasa,Mbeya,0,unknown,vwc,unknown,unknown,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
43066,0.0,295,other,1270,other,Lake Tanganyika,Kigoma,350,True,vwc,False,10s,handpump,user-group,unknown,soft,enough,groundwater,hand pump
48024,0.0,863,hesawa,0,dwe,Lake Victoria,Mwanza,0,True,vwc,True,unknown,other,user-group,per bucket,soft,enough,groundwater,other
51224,0.0,993,other,190,dwe,Wami / Ruvu,Morogoro,250,True,vwc,True,00s,handpump,user-group,on failure,soft,enough,groundwater,hand pump
44891,0.0,418,other,0,other,Lake Tanganyika,Tabora,0,True,vwc,True,unknown,handpump,user-group,annually,soft,dry,groundwater,hand pump
55407,0.0,999,world_bank,0,other,Wami / Ruvu,Dodoma,0,True,vwc,True,unknown,submersible,user-group,per bucket,salty,enough,groundwater,communal standpipe
71866,50.0,257,other,10,other,Wami / Ruvu,Dar es Salaam,250,unknown,wug,False,00s,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
9734,0.0,872,other,1591,dwe,Lake Rukwa,Rukwa,1500,True,vwc,False,00s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
32113,100.0,992,other,761,other,Rufiji,Morogoro,150,True,vwc,True,10s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
69770,0.0,1016,other,1944,other,Rufiji,Iringa,70,True,vwc,True,00s,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
18286,500.0,991,other,2017,other,Rufiji,Iringa,25,True,vwc,True,80s,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
63378,0.0,301,other,-34,other,Ruvuma / Southern Coast,Mtwara,320,True,other,False,80s,other,user-group,never pay,soft,enough,groundwater,other
38560,0.0,263,other,2046,other,Internal,Arusha,150,True,other,False,10s,submersible,parastatal,never pay,soft,insufficient,groundwater,communal standpipe
35790,500.0,272,government,921,other,Pangani,Kilimanjaro,10,True,water_board,True,70s,gravity,user-group,monthly,soft,insufficient,groundwater,other
14852,0.0,1017,other,116,other,Rufiji,Pwani,1,True,vwc,True,90s,gravity,user-group,never pay,soft,seasonal,surface,communal standpipe
14114,35000.0,995,other,860,dwe,Rufiji,Morogoro,250,True,water_board,True,80s,gravity,user-group,annually,soft,enough,surface,communal standpipe
61376,50.0,243,government,1428,dwe,Pangani,Arusha,200,True,vwc,True,00s,gravity,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
34424,0.0,397,other,1292,dwe,Lake Victoria,Mara,300,False,wug,False,90s,handpump,user-group,unknown,salty,enough,groundwater,hand pump
13461,0.0,986,government,2131,commu,Lake Nyasa,Iringa,0,True,wua,False,90s,gravity,user-group,never pay,unknown,dry,groundwater,communal standpipe
47223,0.0,303,other,2117,other,Internal,Manyara,186,True,other,True,90s,handpump,parastatal,never pay,soft,enough,groundwater,hand pump
71048,0.0,243,other,762,other,Pangani,Kilimanjaro,1,True,other,True,00s,submersible,commercial,monthly,soft,enough,groundwater,other
1781,500.0,292,other,1658,other,Pangani,Kilimanjaro,23,True,vwc,True,10s,gravity,user-group,on failure,soft,insufficient,groundwater,communal standpipe
73317,0.0,303,other,410,other,Ruvuma / Southern Coast,Mtwara,56,True,vwc,True,80s,handpump,user-group,never pay,salty,dry,groundwater,hand pump
58146,0.0,291,other,1415,other,Pangani,Manyara,300,True,vwc,True,unknown,submersible,user-group,unknown,salty,enough,groundwater,communal standpipe
73438,0.0,319,other,1428,dwe,Internal,Singida,213,unknown,vwc,True,70s,other,user-group,never pay,soft,enough,groundwater,other
1822,0.0,303,other,310,other,Ruvuma / Southern Coast,Mtwara,1,True,vwc,True,80s,other,user-group,unknown,soft,dry,groundwater,other
53257,5000.0,308,other,1201,other,Lake Tanganyika,Rukwa,253,True,vwc,True,80s,handpump,user-group,annually,salty,insufficient,groundwater,hand pump
56453,0.0,844,other,760,dwe,Lake Tanganyika,Rukwa,1,False,vwc,False,80s,other,user-group,never pay,soft,insufficient,groundwater,hand pump
685,25.0,872,other,1512,dwe,Lake Tanganyika,Rukwa,1,True,other,False,00s,handpump,parastatal,per bucket,salty,insufficient,groundwater,hand pump
44528,1000.0,290,danida,469,danida,Ruvuma / Southern Coast,Ruvuma,1,True,vwc,False,90s,handpump,user-group,annually,soft,enough,groundwater,hand pump
29939,0.0,276,world_bank,1323,other,Wami / Ruvu,Manyara,1,True,vwc,True,00s,submersible,user-group,never pay,soft,enough,groundwater,communal standpipe
21714,0.0,409,other,0,other,Internal,Shinyanga,0,True,wug,False,unknown,other,user-group,never pay,soft,enough,groundwater,other
37257,0.0,866,danida,0,other,Lake Nyasa,Mbeya,0,True,water_authority,True,unknown,gravity,commercial,monthly,soft,enough,groundwater,communal standpipe
49549,50.0,295,world_bank,1478,other,Internal,Singida,187,True,wua,True,00s,submersible,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
8173,0.0,1018,other,7,other,Rufiji,Pwani,1,True,vwc,True,00s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
36382,0.0,863,danida,0,other,Lake Nyasa,Mbeya,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
28869,0.0,406,rwssp,0,dwe,Lake Tanganyika,Shinyanga,0,True,other,True,unknown,handpump,user-group,unknown,milky,insufficient,groundwater,hand pump
71500,0.0,869,other,0,other,Lake Victoria,Kagera,0,True,vwc,False,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
41699,0.0,979,other,0,commu,Internal,Dodoma,0,True,vwc,False,unknown,motorpump,commercial,per bucket,soft,dry,groundwater,communal standpipe
63260,20.0,1004,other,276,other,Wami / Ruvu,Pwani,80,True,wua,True,00s,submersible,user-group,per bucket,soft,enough,surface,communal standpipe
64859,1000.0,993,other,258,rwe,Rufiji,Morogoro,300,True,other,True,80s,handpump,user-group,monthly,coloured,insufficient,groundwater,hand pump
5443,0.0,997,other,340,other,Wami / Ruvu,Morogoro,30,True,vwc,True,00s,other,user-group,never pay,soft,enough,groundwater,other
4737,1000.0,290,danida,480,danida,Ruvuma / Southern Coast,Ruvuma,1,True,vwc,False,90s,handpump,user-group,annually,soft,enough,groundwater,hand pump
47808,0.0,283,other,1381,other,Lake Victoria,Mara,100,unknown,wug,True,10s,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
992,50.0,258,other,21,other,Wami / Ruvu,Dar es Salaam,80,unknown,other,False,10s,submersible,commercial,per bucket,soft,enough,groundwater,communal standpipe
55002,0.0,861,government,0,other,Lake Victoria,Mwanza,0,True,vwc,True,unknown,other,user-group,per bucket,soft,unknown,surface,communal standpipe
32467,0.0,852,other,1649,dwe,Lake Tanganyika,Rukwa,200,True,vwc,False,90s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
42660,0.0,263,other,73,other,Wami / Ruvu,Dar es Salaam,500,unknown,wug,False,00s,submersible,user-group,never pay,salty abandoned,insufficient,groundwater,communal standpipe
68458,0.0,280,other,1643,other,Internal,Singida,150,True,vwc,unknown,90s,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
21711,0.0,861,hesawa,0,dwe,Lake Victoria,Mwanza,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
